"","Gene","Species"
"7813","plaMeg","242048at32523"
"7814","terMex","242048at32523"
"7815","carIns","242089at32523"
"7816","cheAbi","242089at32523"
"7817","cheMyd","242089at32523"
"7818","chrPic","242089at32523"
"7819","cuoAmb","242089at32523"
"7820","cuoMcc","242089at32523"
"7821","derMaw","242089at32523"
"7822","malTer","242089at32523"
"7823","pelCas","242089at32523"
"7824","pelSin","242089at32523"
"7825","terMex","242089at32523"
"7826","carIns","242152at32523"
"7827","cheAbi","242152at32523"
"7828","cheMyd","242152at32523"
"7829","cheSer","242152at32523"
"7830","chrPic","242152at32523"
"7831","cuoAmb","242152at32523"
"7832","cuoMcc","242152at32523"
"7833","derCor","242152at32523"
"7834","derMaw","242152at32523"
"7835","emySub","242152at32523"
"7836","gopAga","242152at32523"
"7837","malTer","242152at32523"
"7838","mesTub","242152at32523"
"7839","pelCas","242152at32523"
"7840","pelSin","242152at32523"
"7841","plaMeg","242152at32523"
"7842","podExp","242152at32523"
"7843","terMex","242152at32523"
"7844","carIns","242171at32523"
"7845","cheAbi","242171at32523"
"7846","cheMyd","242171at32523"
"7847","cheSer","242171at32523"
"7848","chrPic","242171at32523"
"7849","cuoAmb","242171at32523"
"7850","cuoMcc","242171at32523"
"7851","derCor","242171at32523"
"7852","derMaw","242171at32523"
"7853","emySub","242171at32523"
"7854","gopAga","242171at32523"
"7855","malTer","242171at32523"
"7856","mesTub","242171at32523"
"7857","pelCas","242171at32523"
"7858","pelSin","242171at32523"
"7859","plaMeg","242171at32523"
"7860","podExp","242171at32523"
"7861","terMex","242171at32523"
"7862","carIns","242304at32523"
"7863","cheAbi","242304at32523"
"7864","cheMyd","242304at32523"
"7865","cheSer","242304at32523"
"7866","chrPic","242304at32523"
"7867","cuoAmb","242304at32523"
"7868","cuoMcc","242304at32523"
"7869","derCor","242304at32523"
"7870","derMaw","242304at32523"
"7871","emySub","242304at32523"
"7872","gopAga","242304at32523"
"7873","malTer","242304at32523"
"7874","mesTub","242304at32523"
"7875","pelCas","242304at32523"
"7876","pelSin","242304at32523"
"7877","plaMeg","242304at32523"
"7878","podExp","242304at32523"
"7879","terMex","242304at32523"
"7880","chrPic","242341at32523"
"7881","cuoMcc","242341at32523"
"7882","gopAga","242341at32523"
"7883","malTer","242341at32523"
"7884","terMex","242341at32523"
"7885","malTer","242386at32523"
"7886","cheMyd","24250at32523"
"7887","chrPic","24250at32523"
"7888","cuoAmb","24250at32523"
"7889","cuoMcc","24250at32523"
"7890","derCor","24250at32523"
"7891","derMaw","24250at32523"
"7892","emySub","24250at32523"
"7893","gopAga","24250at32523"
"7894","malTer","24250at32523"
"7895","pelCas","24250at32523"
"7896","pelSin","24250at32523"
"7897","podExp","24250at32523"
"7898","cheAbi","242587at32523"
"7899","cheMyd","242587at32523"
"7900","cheSer","242587at32523"
"7901","chrPic","242587at32523"
"7902","cuoMcc","242587at32523"
"7903","derCor","242587at32523"
"7904","derMaw","242587at32523"
"7905","emySub","242587at32523"
"7906","gopAga","242587at32523"
"7907","malTer","242587at32523"
"7908","mesTub","242587at32523"
"7909","pelCas","242587at32523"
"7910","pelSin","242587at32523"
"7911","plaMeg","242587at32523"
"7912","podExp","242587at32523"
"7913","terMex","242587at32523"
"7914","cuoMcc","242688at32523"
"7915","gopAga","242688at32523"
"7916","plaMeg","242688at32523"
"7917","terMex","242688at32523"
"7918","gopAga","243139at32523"
"7919","terMex","243139at32523"
"7920","malTer","243172at32523"
"7921","carIns","243385at32523"
"7922","cheMyd","243385at32523"
"7923","chrPic","243385at32523"
"7924","derCor","243385at32523"
"7925","derMaw","243385at32523"
"7926","emySub","243385at32523"
"7927","gopAga","243385at32523"
"7928","malTer","243385at32523"
"7929","mesTub","243385at32523"
"7930","pelCas","243385at32523"
"7931","pelSin","243385at32523"
"7932","plaMeg","243385at32523"
"7933","podExp","243385at32523"
"7934","terMex","243385at32523"
"7935","cheAbi","24340at32523"
"7936","cheMyd","24340at32523"
"7937","chrPic","24340at32523"
"7938","cuoAmb","24340at32523"
"7939","cuoMcc","24340at32523"
"7940","derCor","24340at32523"
"7941","derMaw","24340at32523"
"7942","emySub","24340at32523"
"7943","gopAga","24340at32523"
"7944","malTer","24340at32523"
"7945","mesTub","24340at32523"
"7946","pelCas","24340at32523"
"7947","pelSin","24340at32523"
"7948","plaMeg","24340at32523"
"7949","podExp","24340at32523"
"7950","terMex","24340at32523"
"7951","carIns","24343at32523"
"7952","cheAbi","24343at32523"
"7953","cheMyd","24343at32523"
"7954","cuoMcc","24343at32523"
"7955","derMaw","24343at32523"
"7956","emySub","24343at32523"
"7957","gopAga","24343at32523"
"7958","malTer","24343at32523"
"7959","mesTub","24343at32523"
"7960","pelCas","24343at32523"
"7961","pelSin","24343at32523"
"7962","podExp","24343at32523"
"7963","terMex","24343at32523"
"7964","gopAga","243491at32523"
"7965","carIns","244088at32523"
"7966","cheAbi","244088at32523"
"7967","cheMyd","244088at32523"
"7968","chrPic","244088at32523"
"7969","cuoAmb","244088at32523"
"7970","cuoMcc","244088at32523"
"7971","derCor","244088at32523"
"7972","derMaw","244088at32523"
"7973","gopAga","244088at32523"
"7974","malTer","244088at32523"
"7975","pelCas","244088at32523"
"7976","pelSin","244088at32523"
"7977","plaMeg","244088at32523"
"7978","podExp","244088at32523"
"7979","terMex","244088at32523"
"7980","cheSer","244174at32523"
"7981","chrPic","244174at32523"
"7982","cuoMcc","244174at32523"
"7983","emySub","244174at32523"
"7984","gopAga","244174at32523"
"7985","malTer","244174at32523"
"7986","mesTub","244174at32523"
"7987","pelCas","244174at32523"
"7988","podExp","244174at32523"
"7989","cheAbi","244751at32523"
"7990","cheSer","244751at32523"
"7991","chrPic","244751at32523"
"7992","gopAga","244751at32523"
"7993","malTer","244751at32523"
"7994","plaMeg","244751at32523"
"7995","terMex","244751at32523"
"7996","gopAga","244874at32523"
"7997","malTer","244874at32523"
"7998","cheAbi","244942at32523"
"7999","chrPic","244942at32523"
"8000","cuoAmb","244942at32523"
"8001","cuoMcc","244942at32523"
"8002","derMaw","244942at32523"
"8003","gopAga","244942at32523"
"8004","malTer","244942at32523"
"8005","mesTub","244942at32523"
"8006","plaMeg","244942at32523"
"8007","podExp","244942at32523"
"8008","carIns","245069at32523"
"8009","cheAbi","245069at32523"
"8010","cheMyd","245069at32523"
"8011","chrPic","245069at32523"
"8012","cuoMcc","245069at32523"
"8013","emySub","245069at32523"
"8014","gopAga","245069at32523"
"8015","malTer","245069at32523"
"8016","mesTub","245069at32523"
"8017","pelCas","245069at32523"
"8018","pelSin","245069at32523"
"8019","plaMeg","245069at32523"
"8020","podExp","245069at32523"
"8021","terMex","245069at32523"
"8022","carIns","245153at32523"
"8023","cheAbi","245153at32523"
"8024","cheSer","245153at32523"
"8025","chrPic","245153at32523"
"8026","cuoMcc","245153at32523"
"8027","derCor","245153at32523"
"8028","derMaw","245153at32523"
"8029","emySub","245153at32523"
"8030","malTer","245153at32523"
"8031","mesTub","245153at32523"
"8032","pelCas","245153at32523"
"8033","plaMeg","245153at32523"
"8034","podExp","245153at32523"
"8035","terMex","245153at32523"
"8036","cheMyd","245369at32523"
"8037","cuoAmb","245369at32523"
"8038","derCor","245369at32523"
"8039","derMaw","245369at32523"
"8040","emySub","245369at32523"
"8041","gopAga","245369at32523"
"8042","malTer","245369at32523"
"8043","mesTub","245369at32523"
"8044","pelCas","245369at32523"
"8045","plaMeg","245369at32523"
"8046","cuoAmb","245380at32523"
"8047","cheAbi","245583at32523"
"8048","cheMyd","245583at32523"
"8049","chrPic","245583at32523"
"8050","cuoAmb","245583at32523"
"8051","cuoMcc","245583at32523"
"8052","derCor","245583at32523"
"8053","emySub","245583at32523"
"8054","gopAga","245583at32523"
"8055","malTer","245583at32523"
"8056","mesTub","245583at32523"
"8057","pelCas","245583at32523"
"8058","plaMeg","245583at32523"
"8059","terMex","245583at32523"
"8060","chrPic","246229at32523"
"8061","cuoAmb","246229at32523"
"8062","malTer","246229at32523"
"8063","plaMeg","246229at32523"
"8064","terMex","246229at32523"
"8065","carIns","246274at32523"
"8066","cheAbi","246274at32523"
"8067","cheMyd","246274at32523"
"8068","cheSer","246274at32523"
"8069","chrPic","246274at32523"
"8070","cuoAmb","246274at32523"
"8071","cuoMcc","246274at32523"
"8072","derCor","246274at32523"
"8073","derMaw","246274at32523"
"8074","gopAga","246274at32523"
"8075","malTer","246274at32523"
"8076","mesTub","246274at32523"
"8077","pelCas","246274at32523"
"8078","pelSin","246274at32523"
"8079","plaMeg","246274at32523"
"8080","podExp","246274at32523"
"8081","terMex","246274at32523"
"8082","cuoAmb","246490at32523"
"8083","malTer","246490at32523"
"8084","cheAbi","24654at32523"
"8085","cheMyd","24654at32523"
"8086","chrPic","24654at32523"
"8087","cuoMcc","24654at32523"
"8088","derCor","24654at32523"
"8089","derMaw","24654at32523"
"8090","emySub","24654at32523"
"8091","gopAga","24654at32523"
"8092","malTer","24654at32523"
"8093","mesTub","24654at32523"
"8094","pelCas","24654at32523"
"8095","pelSin","24654at32523"
"8096","plaMeg","24654at32523"
"8097","terMex","24654at32523"
"8098","emySub","246636at32523"
"8099","mesTub","246636at32523"
"8100","terMex","246874at32523"
"8101","carIns","247071at32523"
"8102","cheMyd","247071at32523"
"8103","chrPic","247071at32523"
"8104","cuoAmb","247071at32523"
"8105","cuoMcc","247071at32523"
"8106","derMaw","247071at32523"
"8107","gopAga","247071at32523"
"8108","pelCas","247071at32523"
"8109","pelSin","247071at32523"
"8110","plaMeg","247071at32523"
"8111","podExp","247071at32523"
"8112","terMex","247071at32523"
"8113","carIns","247336at32523"
"8114","cheAbi","247336at32523"
"8115","cheMyd","247336at32523"
"8116","chrPic","247336at32523"
"8117","cuoAmb","247336at32523"
"8118","cuoMcc","247336at32523"
"8119","derCor","247336at32523"
"8120","derMaw","247336at32523"
"8121","emySub","247336at32523"
"8122","gopAga","247336at32523"
"8123","malTer","247336at32523"
"8124","pelCas","247336at32523"
"8125","pelSin","247336at32523"
"8126","plaMeg","247336at32523"
"8127","podExp","247336at32523"
"8128","chrPic","247435at32523"
"8129","cuoMcc","247435at32523"
"8130","malTer","247435at32523"
"8131","plaMeg","247435at32523"
"8132","cheAbi","247446at32523"
"8133","cheMyd","247446at32523"
"8134","chrPic","247446at32523"
"8135","cuoAmb","247446at32523"
"8136","cuoMcc","247446at32523"
"8137","emySub","247446at32523"
"8138","gopAga","247446at32523"
"8139","mesTub","247446at32523"
"8140","pelCas","247446at32523"
"8141","plaMeg","247446at32523"
"8142","podExp","247446at32523"
"8143","terMex","247446at32523"
"8144","carIns","247491at32523"
"8145","cheMyd","247491at32523"
"8146","chrPic","247491at32523"
"8147","cuoAmb","247491at32523"
"8148","derCor","247491at32523"
"8149","emySub","247491at32523"
"8150","gopAga","247491at32523"
"8151","malTer","247491at32523"
"8152","pelCas","247491at32523"
"8153","plaMeg","247491at32523"
"8154","podExp","247491at32523"
"8155","carIns","247494at32523"
"8156","cheAbi","247494at32523"
"8157","cheSer","247494at32523"
"8158","chrPic","247494at32523"
"8159","cuoMcc","247494at32523"
"8160","derCor","247494at32523"
"8161","derMaw","247494at32523"
"8162","emySub","247494at32523"
"8163","mesTub","247494at32523"
"8164","pelCas","247494at32523"
"8165","plaMeg","247494at32523"
"8166","podExp","247494at32523"
"8167","terMex","247494at32523"
"8168","cheAbi","247498at32523"
"8169","chrPic","247498at32523"
"8170","cuoAmb","247498at32523"
"8171","cuoMcc","247498at32523"
"8172","emySub","247498at32523"
"8173","malTer","247498at32523"
"8174","mesTub","247498at32523"
"8175","plaMeg","247498at32523"
"8176","podExp","247498at32523"
"8177","terMex","247498at32523"
"8178","carIns","247599at32523"
"8179","cheAbi","247599at32523"
"8180","cheMyd","247599at32523"
"8181","chrPic","247599at32523"
"8182","cuoMcc","247599at32523"
"8183","emySub","247599at32523"
"8184","gopAga","247599at32523"
"8185","malTer","247599at32523"
"8186","mesTub","247599at32523"
"8187","pelCas","247599at32523"
"8188","pelSin","247599at32523"
"8189","plaMeg","247599at32523"
"8190","podExp","247599at32523"
"8191","terMex","247599at32523"
"8192","cheSer","247795at32523"
"8193","chrPic","247795at32523"
"8194","cuoMcc","247795at32523"
"8195","malTer","247795at32523"
"8196","plaMeg","247795at32523"
"8197","terMex","247795at32523"
"8198","terMex","248028at32523"
"8199","cheAbi","248117at32523"
"8200","cheMyd","248117at32523"
"8201","chrPic","248117at32523"
"8202","cuoMcc","248117at32523"
"8203","derCor","248117at32523"
"8204","derMaw","248117at32523"
"8205","emySub","248117at32523"
"8206","gopAga","248117at32523"
"8207","malTer","248117at32523"
"8208","mesTub","248117at32523"
"8209","pelCas","248117at32523"
"8210","pelSin","248117at32523"
"8211","plaMeg","248117at32523"
"8212","podExp","248117at32523"
"8213","terMex","248117at32523"
"8214","carIns","248181at32523"
"8215","cheMyd","248181at32523"
"8216","cheSer","248181at32523"
"8217","chrPic","248181at32523"
"8218","cuoAmb","248181at32523"
"8219","cuoMcc","248181at32523"
"8220","derCor","248181at32523"
"8221","derMaw","248181at32523"
"8222","emySub","248181at32523"
"8223","gopAga","248181at32523"
"8224","malTer","248181at32523"
"8225","mesTub","248181at32523"
"8226","pelCas","248181at32523"
"8227","pelSin","248181at32523"
"8228","plaMeg","248181at32523"
"8229","podExp","248181at32523"
"8230","terMex","248181at32523"
"8231","chrPic","248210at32523"
"8232","gopAga","248210at32523"
"8233","malTer","248210at32523"
"8234","plaMeg","248210at32523"
"8235","terMex","248210at32523"
"8236","carIns","248283at32523"
"8237","cheAbi","248283at32523"
"8238","cheMyd","248283at32523"
"8239","chrPic","248283at32523"
"8240","cuoMcc","248283at32523"
"8241","derCor","248283at32523"
"8242","derMaw","248283at32523"
"8243","emySub","248283at32523"
"8244","gopAga","248283at32523"
"8245","malTer","248283at32523"
"8246","pelCas","248283at32523"
"8247","pelSin","248283at32523"
"8248","podExp","248283at32523"
"8249","chrPic","248360at32523"
"8250","cuoAmb","248360at32523"
"8251","malTer","248360at32523"
"8252","terMex","248360at32523"
"8253","cheAbi","248684at32523"
"8254","cheMyd","248684at32523"
"8255","chrPic","248684at32523"
"8256","cuoAmb","248684at32523"
"8257","derCor","248684at32523"
"8258","gopAga","248684at32523"
"8259","malTer","248684at32523"
"8260","terMex","248684at32523"
"8261","carIns","249069at32523"
"8262","cheMyd","249069at32523"
"8263","cheSer","249069at32523"
"8264","cuoAmb","249069at32523"
"8265","cuoMcc","249069at32523"
"8266","derCor","249069at32523"
"8267","derMaw","249069at32523"
"8268","gopAga","249069at32523"
"8269","pelSin","249069at32523"
"8270","plaMeg","249069at32523"
"8271","podExp","249069at32523"
"8272","terMex","249069at32523"
"8273","cheAbi","249113at32523"
"8274","cheSer","249113at32523"
"8275","chrPic","249113at32523"
"8276","cuoMcc","249113at32523"
"8277","derCor","249113at32523"
"8278","emySub","249113at32523"
"8279","malTer","249113at32523"
"8280","mesTub","249113at32523"
"8281","plaMeg","249113at32523"
"8282","terMex","249113at32523"
"8283","carIns","249219at32523"
"8284","cheAbi","249219at32523"
"8285","cheMyd","249219at32523"
"8286","cheSer","249219at32523"
"8287","chrPic","249219at32523"
"8288","cuoAmb","249219at32523"
"8289","cuoMcc","249219at32523"
"8290","derMaw","249219at32523"
"8291","emySub","249219at32523"
"8292","gopAga","249219at32523"
"8293","pelCas","249219at32523"
"8294","terMex","249219at32523"
"8295","cheAbi","249252at32523"
"8296","cheSer","249252at32523"
"8297","chrPic","249252at32523"
"8298","cuoMcc","249252at32523"
"8299","derCor","249252at32523"
"8300","emySub","249252at32523"
"8301","gopAga","249252at32523"
"8302","malTer","249252at32523"
"8303","mesTub","249252at32523"
"8304","pelCas","249252at32523"
"8305","plaMeg","249252at32523"
"8306","podExp","249252at32523"
"8307","terMex","249252at32523"
"8308","malTer","249327at32523"
"8309","malTer","249342at32523"
"8310","carIns","249397at32523"
"8311","cheAbi","249397at32523"
"8312","cheMyd","249397at32523"
"8313","chrPic","249397at32523"
"8314","cuoAmb","249397at32523"
"8315","derCor","249397at32523"
"8316","derMaw","249397at32523"
"8317","emySub","249397at32523"
"8318","gopAga","249397at32523"
"8319","malTer","249397at32523"
"8320","pelCas","249397at32523"
"8321","pelSin","249397at32523"
"8322","plaMeg","249397at32523"
"8323","podExp","249397at32523"
"8324","cheAbi","249555at32523"
"8325","cuoAmb","249555at32523"
"8326","cuoMcc","249555at32523"
"8327","gopAga","249555at32523"
"8328","plaMeg","249555at32523"
"8329","terMex","249555at32523"
"8330","carIns","249574at32523"
"8331","cheAbi","249574at32523"
"8332","cheMyd","249574at32523"
"8333","cheSer","249574at32523"
"8334","chrPic","249574at32523"
"8335","cuoAmb","249574at32523"
"8336","cuoMcc","249574at32523"
"8337","derCor","249574at32523"
"8338","derMaw","249574at32523"
"8339","emySub","249574at32523"
"8340","gopAga","249574at32523"
"8341","malTer","249574at32523"
"8342","pelCas","249574at32523"
"8343","pelSin","249574at32523"
"8344","plaMeg","249574at32523"
"8345","podExp","249574at32523"
"8346","terMex","249574at32523"
"8347","cheSer","249612at32523"
"8348","chrPic","249612at32523"
"8349","plaMeg","249612at32523"
"8350","terMex","249612at32523"
"8351","cheAbi","249661at32523"
"8352","cheSer","249661at32523"
"8353","cuoAmb","249661at32523"
"8354","cuoMcc","249661at32523"
"8355","derCor","249661at32523"
"8356","gopAga","249661at32523"
"8357","malTer","249661at32523"
"8358","plaMeg","249661at32523"
"8359","cheMyd","249702at32523"
"8360","cheSer","249702at32523"
"8361","chrPic","249702at32523"
"8362","cuoMcc","249702at32523"
"8363","emySub","249702at32523"
"8364","gopAga","249702at32523"
"8365","malTer","249702at32523"
"8366","mesTub","249702at32523"
"8367","terMex","249702at32523"
"8368","carIns","24974at32523"
"8369","cheAbi","24974at32523"
"8370","cheMyd","24974at32523"
"8371","cheSer","24974at32523"
"8372","chrPic","24974at32523"
"8373","cuoAmb","24974at32523"
"8374","cuoMcc","24974at32523"
"8375","derMaw","24974at32523"
"8376","emySub","24974at32523"
"8377","malTer","24974at32523"
"8378","mesTub","24974at32523"
"8379","pelCas","24974at32523"
"8380","pelSin","24974at32523"
"8381","plaMeg","24974at32523"
"8382","podExp","24974at32523"
"8383","cuoAmb","250210at32523"
"8384","cuoMcc","250210at32523"
"8385","gopAga","250210at32523"
"8386","malTer","250210at32523"
"8387","plaMeg","250210at32523"
"8388","cheAbi","250310at32523"
"8389","cheMyd","250310at32523"
"8390","chrPic","250310at32523"
"8391","cuoMcc","250310at32523"
"8392","derCor","250310at32523"
"8393","derMaw","250310at32523"
"8394","emySub","250310at32523"
"8395","gopAga","250310at32523"
"8396","malTer","250310at32523"
"8397","mesTub","250310at32523"
"8398","pelSin","250310at32523"
"8399","plaMeg","250310at32523"
"8400","terMex","250310at32523"
"8401","chrPic","250470at32523"
"8402","gopAga","250470at32523"
"8403","malTer","250470at32523"
"8404","plaMeg","250470at32523"
"8405","terMex","250470at32523"
"8406","carIns","250555at32523"
"8407","cheAbi","250555at32523"
"8408","cheMyd","250555at32523"
"8409","cheSer","250555at32523"
"8410","chrPic","250555at32523"
"8411","cuoAmb","250555at32523"
"8412","derCor","250555at32523"
"8413","derMaw","250555at32523"
"8414","emySub","250555at32523"
"8415","gopAga","250555at32523"
"8416","malTer","250555at32523"
"8417","pelCas","250555at32523"
"8418","plaMeg","250555at32523"
"8419","podExp","250555at32523"
"8420","terMex","250555at32523"
"8421","cuoAmb","250566at32523"
"8422","terMex","250587at32523"
"8423","cheAbi","25058at32523"
"8424","cheMyd","25058at32523"
"8425","cheSer","25058at32523"
"8426","chrPic","25058at32523"
"8427","cuoAmb","25058at32523"
"8428","cuoMcc","25058at32523"
"8429","derCor","25058at32523"
"8430","derMaw","25058at32523"
"8431","emySub","25058at32523"
"8432","gopAga","25058at32523"
"8433","malTer","25058at32523"
"8434","mesTub","25058at32523"
"8435","pelCas","25058at32523"
"8436","plaMeg","25058at32523"
"8437","podExp","25058at32523"
"8438","terMex","25058at32523"
"8439","chrPic","250601at32523"
"8440","plaMeg","250601at32523"
"8441","terMex","250601at32523"
"8442","carIns","250658at32523"
"8443","cheAbi","250658at32523"
"8444","cheSer","250658at32523"
"8445","chrPic","250658at32523"
"8446","cuoAmb","250658at32523"
"8447","derCor","250658at32523"
"8448","derMaw","250658at32523"
"8449","emySub","250658at32523"
"8450","gopAga","250658at32523"
"8451","malTer","250658at32523"
"8452","mesTub","250658at32523"
"8453","pelCas","250658at32523"
"8454","pelSin","250658at32523"
"8455","podExp","250658at32523"
"8456","terMex","250658at32523"
"8457","chrPic","250688at32523"
"8458","malTer","250688at32523"
"8459","cheMyd","250844at32523"
"8460","derCor","250844at32523"
"8461","derMaw","250844at32523"
"8462","emySub","250844at32523"
"8463","gopAga","250844at32523"
"8464","malTer","250844at32523"
"8465","mesTub","250844at32523"
"8466","pelCas","250844at32523"
"8467","pelSin","250844at32523"
"8468","podExp","250844at32523"
"8469","carIns","250880at32523"
"8470","cheMyd","250880at32523"
"8471","cuoAmb","250880at32523"
"8472","cuoMcc","250880at32523"
"8473","derCor","250880at32523"
"8474","gopAga","250880at32523"
"8475","pelCas","250880at32523"
"8476","plaMeg","250880at32523"
"8477","cuoAmb","250950at32523"
"8478","cheMyd","250976at32523"
"8479","cuoMcc","250976at32523"
"8480","derCor","250976at32523"
"8481","derMaw","250976at32523"
"8482","malTer","250976at32523"
"8483","mesTub","250976at32523"
"8484","pelCas","250976at32523"
"8485","pelSin","250976at32523"
"8486","podExp","250976at32523"
"8487","terMex","250976at32523"
"8488","cheAbi","251159at32523"
"8489","cheMyd","251159at32523"
"8490","cheSer","251159at32523"
"8491","chrPic","251159at32523"
"8492","cuoAmb","251159at32523"
"8493","cuoMcc","251159at32523"
"8494","derCor","251159at32523"
"8495","derMaw","251159at32523"
"8496","emySub","251159at32523"
"8497","malTer","251159at32523"
"8498","mesTub","251159at32523"
"8499","pelCas","251159at32523"
"8500","pelSin","251159at32523"
"8501","plaMeg","251159at32523"
"8502","podExp","251159at32523"
"8503","terMex","251159at32523"
"8504","cheAbi","251245at32523"
"8505","cheMyd","251245at32523"
"8506","cheSer","251245at32523"
"8507","chrPic","251245at32523"
"8508","derCor","251245at32523"
"8509","gopAga","251245at32523"
"8510","malTer","251245at32523"
"8511","pelSin","251245at32523"
"8512","plaMeg","251245at32523"
"8513","terMex","251245at32523"
"8514","carIns","25134at32523"
"8515","cheAbi","25134at32523"
"8516","chrPic","25134at32523"
"8517","cuoMcc","25134at32523"
"8518","derMaw","25134at32523"
"8519","emySub","25134at32523"
"8520","malTer","25134at32523"
"8521","pelCas","25134at32523"
"8522","pelSin","25134at32523"
"8523","plaMeg","25134at32523"
"8524","chrPic","251585at32523"
"8525","cuoAmb","251585at32523"
"8526","cuoMcc","251585at32523"
"8527","malTer","251585at32523"
"8528","plaMeg","251585at32523"
"8529","chrPic","251673at32523"
"8530","malTer","251673at32523"
"8531","plaMeg","251673at32523"
"8532","carIns","2516at32523"
"8533","cheAbi","2516at32523"
"8534","cheSer","2516at32523"
"8535","chrPic","2516at32523"
"8536","derCor","2516at32523"
"8537","derMaw","2516at32523"
"8538","emySub","2516at32523"
"8539","gopAga","2516at32523"
"8540","malTer","2516at32523"
"8541","mesTub","2516at32523"
"8542","cheAbi","251854at32523"
"8543","cuoMcc","251854at32523"
"8544","gopAga","251854at32523"
"8545","carIns","251873at32523"
"8546","cheAbi","251873at32523"
"8547","cheMyd","251873at32523"
"8548","chrPic","251873at32523"
"8549","cuoMcc","251873at32523"
"8550","derMaw","251873at32523"
"8551","malTer","251873at32523"
"8552","mesTub","251873at32523"
"8553","pelCas","251873at32523"
"8554","pelSin","251873at32523"
"8555","plaMeg","251873at32523"
"8556","podExp","251873at32523"
"8557","cheAbi","251875at32523"
"8558","chrPic","251875at32523"
"8559","chrPic","251946at32523"
"8560","terMex","251946at32523"
"8561","carIns","252143at32523"
"8562","cheAbi","252143at32523"
"8563","cheMyd","252143at32523"
"8564","cheSer","252143at32523"
"8565","chrPic","252143at32523"
"8566","cuoAmb","252143at32523"
"8567","cuoMcc","252143at32523"
"8568","derCor","252143at32523"
"8569","derMaw","252143at32523"
"8570","emySub","252143at32523"
"8571","gopAga","252143at32523"
"8572","malTer","252143at32523"
"8573","mesTub","252143at32523"
"8574","pelCas","252143at32523"
"8575","pelSin","252143at32523"
"8576","terMex","252143at32523"
"8577","carIns","252338at32523"
"8578","cheAbi","252338at32523"
"8579","cheMyd","252338at32523"
"8580","chrPic","252338at32523"
"8581","cuoMcc","252338at32523"
"8582","derCor","252338at32523"
"8583","emySub","252338at32523"
"8584","gopAga","252338at32523"
"8585","malTer","252338at32523"
"8586","mesTub","252338at32523"
"8587","pelCas","252338at32523"
"8588","plaMeg","252338at32523"
"8589","podExp","252338at32523"
"8590","cuoAmb","252355at32523"
"8591","cheAbi","252686at32523"
"8592","cuoMcc","252686at32523"
"8593","derCor","252686at32523"
"8594","emySub","252686at32523"
"8595","gopAga","252686at32523"
"8596","malTer","252686at32523"
"8597","mesTub","252686at32523"
"8598","pelCas","252686at32523"
"8599","pelSin","252686at32523"
"8600","podExp","252686at32523"
"8601","terMex","252686at32523"
"8602","cheMyd","253069at32523"
"8603","cheSer","253069at32523"
"8604","cuoMcc","253069at32523"
"8605","gopAga","253069at32523"
"8606","malTer","253069at32523"
"8607","plaMeg","253069at32523"
"8608","terMex","253069at32523"
"8609","malTer","253166at32523"
"8610","carIns","253171at32523"
"8611","cheAbi","253171at32523"
"8612","chrPic","253171at32523"
"8613","cuoAmb","253171at32523"
"8614","cuoMcc","253171at32523"
"8615","derCor","253171at32523"
"8616","derMaw","253171at32523"
"8617","emySub","253171at32523"
"8618","gopAga","253171at32523"
"8619","malTer","253171at32523"
"8620","mesTub","253171at32523"
"8621","pelCas","253171at32523"
"8622","pelSin","253171at32523"
"8623","plaMeg","253171at32523"
"8624","podExp","253171at32523"
"8625","terMex","253171at32523"
"8626","chrPic","253220at32523"
"8627","cuoMcc","253220at32523"
"8628","plaMeg","253220at32523"
"8629","terMex","253220at32523"
"8630","chrPic","253405at32523"
"8631","cuoAmb","253405at32523"
"8632","cuoMcc","253405at32523"
"8633","malTer","253405at32523"
"8634","terMex","253405at32523"
"8635","malTer","253461at32523"
"8636","cuoAmb","253583at32523"
"8637","carIns","253621at32523"
"8638","chrPic","253621at32523"
"8639","derCor","253621at32523"
"8640","derMaw","253621at32523"
"8641","emySub","253621at32523"
"8642","gopAga","253621at32523"
"8643","malTer","253621at32523"
"8644","mesTub","253621at32523"
"8645","pelCas","253621at32523"
"8646","plaMeg","253621at32523"
"8647","podExp","253621at32523"
"8648","carIns","253762at32523"
"8649","cheAbi","253762at32523"
"8650","chrPic","253762at32523"
"8651","derCor","253762at32523"
"8652","derMaw","253762at32523"
"8653","emySub","253762at32523"
"8654","gopAga","253762at32523"
"8655","mesTub","253762at32523"
"8656","pelSin","253762at32523"
"8657","plaMeg","253762at32523"
"8658","podExp","253762at32523"
"8659","chrPic","253767at32523"
"8660","malTer","253767at32523"
"8661","carIns","253983at32523"
"8662","cheAbi","253983at32523"
"8663","cheMyd","253983at32523"
"8664","cheSer","253983at32523"
"8665","chrPic","253983at32523"
"8666","cuoMcc","253983at32523"
"8667","derMaw","253983at32523"
"8668","emySub","253983at32523"
"8669","pelSin","253983at32523"
"8670","plaMeg","253983at32523"
"8671","podExp","253983at32523"
"8672","terMex","253983at32523"
"8673","cheAbi","254245at32523"
"8674","chrPic","254245at32523"
"8675","cuoMcc","254245at32523"
"8676","gopAga","254245at32523"
"8677","carIns","254286at32523"
"8678","cheAbi","254286at32523"
"8679","cheMyd","254286at32523"
"8680","cuoMcc","254286at32523"
"8681","derCor","254286at32523"
"8682","derMaw","254286at32523"
